handle,text,url,earliest_date,is_story,domain
foxnews,Voters downright angry at the way government is working,https://www.foxnews.com/politics/fox-news-voter-analysis-most-voters-dissatisfied-angry-government,2022-11-08,True,foxnews.com
foxnews,Voters elect state's first transgender lawmaker into office,https://www.foxnews.com/politics/minnesota-elects-first-transgender-lawmaker-into-office,2022-11-09,True,foxnews.com
WashTimes,"Voters head to polls with concerns about economy, immigration, crime",https://www.washingtontimes.com/news/2022/nov/8/voters-head-polls-concerns-about-economy-immigrati/,2022-11-08,True,washingtontimes.com
theblaze,Voters in 5 states support ballot measures to protect access to abortion,https://www.theblaze.com/news/voters-in-5-states-support-ballot-measures-to-protect-access-to-abortion,2022-11-09,True,theblaze.com
EpochTimes,Voters in Three States Approve Radical Abortion Initiatives; Kentucky Voters Reject Pro-Life Amendment,https://www.theepochtimes.com/voters-in-three-states-approve-radical-abortion-initiatives-kentucky-voters-reject-pro-life-amendment_4852787.html,2022-11-09,True,theepochtimes.com
worldnetdaily,Voters in major city approve extending Sunday alcohol sales hours,https://www.wnd.com/2022/11/voters-major-city-approve-extending-sunday-alcohol-sales-hours/,2022-11-10,True,wnd.com
foxnews,Voters rejected bill that would save newborns who survive abortions,https://www.foxnews.com/politics/montana-rejects-ballot-measure-require-medical-care-infants-born-alive,2022-11-10,True,foxnews.com
foxnews,Voters reveal how the Oz-Fetterman debate will impact their vote,https://www.foxnews.com/politics/pennsylvania-voters-reveal-oz-fetterman-debate-impact-vote,2022-11-08,True,foxnews.com
BonginoReport,Voting Hours Extended to 10PM in PA's Luzerne County After Voting Problems,https://thehill.com/homenews/campaign/3725562-judge-extends-voting-hours-in-luzerne-county-pennsylvania-after-paper-shortage/,2022-11-08,True,thehill.com
BonginoReport,Voting Machine Issues Reported Nationally,https://justthenews.com/politics-policy/elections/precincts-around-country-report-issues-voting-machines-throughout,2022-11-08,True,justthenews.com
BonginoReport,"Voting Machine Issues Reported in Mercer County, NJ",https://humanevents.com/2022/11/08/breaking-voting-machines-down-due-to-county-wide-system-outage-in-mercer-county-new-jersey?utm_campaign=64487,2022-11-08,True,humanevents.com
OANN,"Voting machines all down in Mercer County, New Jersey",https://www.oann.com/newsroom/voting-machines-all-down-in-mercer-county-new-jersey/,2022-11-08,True,oann.com
dcexaminer,Voting today is your chance to stop the cultural rot,https://www.washingtonexaminer.com/restoring-america/patriotism-unity/your-vote-today-is-your-one-chance-to-say-no,2022-11-08,True,washingtonexaminer.com
DRUDGE,Voting-system firms battle right-wing rage against machines,https://news.yahoo.com/special-report-voting-system-firms-183747861.html,2022-11-08,True,yahoo.com
DRUDGE,WARNERBROSDISCOVERY Stock Closes at Lowest Level Since Merger,https://www.hollywoodreporter.com/business/business-news/warner-bros-discovery-stock-price-lowest-level-1235258965/,2022-11-09,True,hollywoodreporter.com
DRUDGE,WARNOCK V. WALKER DEC 6,https://apnews.com/article/2022-midterm-elections-results-nov-9-198d61bcafe31d96c0a966eae7492756,2022-11-09,True,apnews.com
DRUDGE,WARREN BEATTY SUED FOR ALLEGED SEX WITH MINOR -- IN 1973,https://variety.com/2022/film/news/warren-beatty-lawsuit-sex-coerced-1235426029/,2022-11-09,True,variety.com
dcexaminer,WATCH LIVE: Ron DeSantis speaks after easily winning reelection,https://www.washingtonexaminer.com/politics/watch-live-ron-desantis-speaks-after-easily-winning-reelection,2022-11-08,True,washingtonexaminer.com
foxnews,WATCH LIVE:State Department Press Briefing with Spokesperson Ned Price,https://video.foxnews.com/v/6315176711112/,2022-11-08,True,foxnews.com
foxnews,WATCH YOUR BACK:Republicans lay groundwork for challenge to McConnell's leadership,https://www.foxnews.com/politics/missouri-republicans-hawley-schmitt-say-senate-gop-needs-new-leadership-not-mitch-mcconnell,2022-11-08,True,foxnews.com
BreitbartNews,"WATCH – Biden Says 'We Can' Build a Railway from Scranton to NYC2,220",https://www.breitbart.com/politics/2022/11/09/watch-biden-says-we-can-build-a-high-speed-rail-from-scranton-to-new-york/,2022-11-09,True,breitbart.com
BreitbartNews,WATCH – Retired Firefighter Marks 104th Birthday with Emergency Crews: ‘A True Legend’,https://www.breitbart.com/health/2022/11/07/watch-retired-firefighter-marks-104th-birthday-emergency-crews-true-legend/,2022-11-08,True,breitbart.com
BreitbartNews,WATCH — Children Hug Classmate Whose Twin Remains in Hospital: ‘Pure Hearts’,https://www.breitbart.com/health/2022/11/10/watch-children-hug-classmate-whose-twin-remains-in-hospital-pure-hearts/,2022-11-10,True,breitbart.com
BreitbartNews,"WATCH: Astros Fans Beat Each Other Up in Wild, Parade Day Brawl",https://www.breitbart.com/sports/2022/11/07/watch-astros-fans-beat-each-other-up-in-wild-parade-day-brawl/,2022-11-08,True,breitbart.com
WashTimes,WATCH: Biden takes questions on the 2022 midterm election results,https://www.washingtontimes.com/video/watch-live-white-house-press-conference/,2022-11-09,True,washingtontimes.com
dcexaminer,WATCH: Bill Clinton skirts around question about connection to Jeffrey Epstein,https://www.washingtonexaminer.com/news/bill-clinton-skirts-question-connection-jeffrey-epstein,2022-11-08,True,washingtonexaminer.com
dcexaminer,WATCH: CMA Awards honor Loretta Lynn with all-star tribute,https://www.washingtonexaminer.com/news/watch-cma-awards-honor-loretta-lynn-with-all-star-tribute,2022-11-10,True,washingtonexaminer.com
RedState,"WATCH: Delusional Biden Abruptly Stops Speech, Pleads With Heckler in Rafters: 'Don't Jump!'",https://redstate.com/mike_miller/2022/11/08/watch-delusional-biden-abruptly-stops-speech-pleads-with-heckler-in-rafters-dont-jump-n656178,2022-11-08,True,redstate.com
worldnetdaily,"WATCH: Donald Trump rally in Vandalia, Ohio",https://www.wnd.com/2022/11/watch-live-donald-trump-rally-vandalia-ohio/,2022-11-08,True,wnd.com
dcexaminer,WATCH: Ex-staffer Alyssa Farah slams Trump as 'loser' amid Republican losses,https://www.washingtonexaminer.com/news/alyssa-farah-trump-loser-republican-losses,2022-11-09,True,washingtonexaminer.com
dcexaminer,WATCH: Fox News guest begs Donald Trump not to run again in 2024,https://www.washingtonexaminer.com/news/campaigns/fox-news-star-begs-donald-trump-not-run-2024,2022-11-10,True,washingtonexaminer.com
dcexaminer,WATCH: Glenn Youngkin laments GOP losses in the House against incumbents,https://www.washingtonexaminer.com/news/youngkin-laments-gop-losses,2022-11-08,True,washingtonexaminer.com
dcexaminer,"WATCH: Jimmy Kimmel’s wife pleas for abortion rights, ‘not to love abortion’",https://www.washingtonexaminer.com/news/jimmy-kimmels-wife-pleas-abortion-rights-voting-election,2022-11-08,True,washingtonexaminer.com
dcexaminer,WATCH: Joy Behar bemoans Ron DeSantis's 'win for the ages' in Florida,https://www.washingtonexaminer.com/news/watch-joy-behar-bemoans-ron-desantiss-win-for-the-ages-in-florida,2022-11-09,True,washingtonexaminer.com
RedState,"WATCH: Kari Lake Urges Voters to Stay in Line, Calls Vote Center Issues 'Not Normal Stuff'",https://redstate.com/carcand/2022/11/08/watch-kari-lake-urges-voters-to-stay-in-line-calls-vote-center-issues-not-normal-stuff-n656284,2022-11-08,True,redstate.com
dcexaminer,WATCH: Kari Lake sounds off on 'embarrassment' over AZ voting issues,https://www.washingtonexaminer.com/news/watch-kari-lake-sounds-off-on-embarrassment-over-voting-issues-in-arizona,2022-11-08,True,washingtonexaminer.com
dcexaminer,WATCH: Ohio Democrat Tim Ryan cracks a beer and says he is going to beat JD Vance on MSNBC,https://www.washingtonexaminer.com/news/midterms-2022-tim-ryan-ohio-beer-msnbc-jd-vance,2022-11-08,True,washingtonexaminer.com
dcexaminer,"WATCH: Salena Zito emphasizes location, says coalitions didn't pan out everywhere",https://www.washingtonexaminer.com/news/watch-salena-zito-emphasizes-location-says-coalitions-didnt-pan-out-everywhere,2022-11-09,True,washingtonexaminer.com
BreitbartNews,WATCH: Ted Cruz Hit with Beer Can During Astros Victory Parade,https://www.breitbart.com/sports/2022/11/07/watch-ted-cruz-hit-with-beer-can-during-astros-victory-parade/,2022-11-08,True,breitbart.com
FreeBeacon,WATCH: The Media Can’t Stop Talking About ‘Big-D’ Democracy,https://freebeacon.com/elections/watch-the-media-cant-stop-talking-about-big-d-democracy/,2022-11-08,True,freebeacon.com
dcexaminer,WATCH: Trump delivers midterm night address to supporters at Mar-a-Lago,https://www.washingtonexaminer.com/politics/trump-delivers-midterm-night-address-supporters-maralago,2022-11-08,True,washingtonexaminer.com
dcexaminer,"WATCH: Tudor Dixon slams Stephen Colbert apology, 'not understanding'",https://www.washingtonexaminer.com/news/campaigns/tudor-dixon-slams-stephen-colbert-apology-not-understanding,2022-11-08,True,washingtonexaminer.com
foxnews,"WATCH:Clark County, Nevada provides update on ballots",https://video.foxnews.com/v/6315249434112/,2022-11-09,True,foxnews.com
foxnews,"WATCH:Former President Trump votes in Palm Beach, FL",https://www.foxnews.com/video/6315167863112,2022-11-08,True,foxnews.com
foxnews,WATCH:Georgia officials give update as Senate race goes to runoff,https://video.foxnews.com/v/6315243251112/,2022-11-09,True,foxnews.com
foxnews,WATCH:Georgia voters react as ‘crucial’ Senate race heads to runoff,https://www.foxnews.com/politics/walker-v-warnock-watch-georgia-voters-react-crucial-senate-race-heads-runoff-election,2022-11-10,True,foxnews.com
foxnews,WATCH:Mandela Barnes delivers remarks after Fox News calls Wisconsin Senate race for incumbent Republican Ron Johnson,https://video.foxnews.com/v/6315240801112/,2022-11-09,True,foxnews.com
foxnews,WATCH:Press Secretary Karine Jean-Pierre and National Security Advisor Jake Sullivan hold press briefing,https://video.foxnews.com/v/6315310391112/,2022-11-10,True,foxnews.com
foxnews,WATCH:State Department spokesperson Ned Price holds a press briefing,https://video.foxnews.com/v/6315314449112/,2022-11-10,True,foxnews.com
foxnews,WATCH:Supreme Court hears oral arguments in Health & Hospital Corp vs Talevski,https://www.foxnews.com/video/6315165055112,2022-11-08,True,foxnews.com
DRUDGE,WAYMO starts full-fledged robotaxi in Phoenix,https://www.msn.com/en-us/money/companies/waymo-starts-full-fledged-robotaxi-services-in-phoenix/ar-AA13Y9K3,2022-11-10,True,msn.com
DRUDGE,WI,https://www.cnn.com/election/2022/results/wisconsin/senate,2022-11-08,True,cnn.com
DRUDGE,WINSOME SEARS: Don Is 'Liability' for Republicans,https://www.wric.com/news/politics/va-lt-governor-sears-trump-has-become-a-liability-for-republicans/,2022-11-10,True,wric.com
gatewaypundit,"WTH? Sheriff’s Deputies Surround Maricopa County Tabulation Center, Perched On Roof, Barricades and Fence Set Up Around Perimeter",https://www.thegatewaypundit.com/2022/11/wth-sheriffs-deputies-surround-maricopa-county-tabulation-center-perched-roof-barricades-fence-set-around-perimeter/,2022-11-10,True,thegatewaypundit.com
foxnews,WWE sets sights on Africa to find next great superstar,https://www.foxbusiness.com/sports/wwe-sets-sights-africa-find-next-great-superstar,2022-11-08,True,foxbusiness.com
foxnews,WWII vet CHASED?,https://www.foxnews.com/auto/wild-car-chase-video-salutes-world-war-veterans,2022-11-08,True,foxnews.com
RedState,WaPo Columnist Sums Up Why Dems Could Have a Bad Night in One Word,http://townhall.com/tipsheet/mattvespa/2022/11/08/wapo-columnist-sums-up-why-dems-could-have-a-bad-night-in-one-word-n2615657,2022-11-08,True,townhall.com
NRO,"Wait, How Many Vote-Tabulating Machines Weren’t Working?",https://www.nationalreview.com/corner/wait-how-many-broken-vote-tabulating-machines/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=hero&utm_content=related&utm_term=sixth,2022-11-08,True,nationalreview.com
NRO,"Wait, Maricopa County bought new vote tabulators in the summer of 2021 . . . and already 20 percent of them are broken?",https://www.nationalreview.com/corner/wait-how-many-broken-vote-tabulating-machines/,2022-11-08,True,nationalreview.com
dcexaminer,Walker and Warnock advance to runoff in Georgia Senate race,https://www.washingtonexaminer.com/news/campaigns/georgia-senate-advances-runoff,2022-11-09,True,washingtonexaminer.com
OANN,Walker and Warnock head to runoff Dec. 6th,https://www.oann.com/newsroom/walker-and-warnock-head-to-runoff-dec-6th/,2022-11-09,True,oann.com
EpochTimes,Walker-Warnock Senate Race in Georgia Too Early to Call; Runoff Possible,https://www.theepochtimes.com/walker-warnock-senate-race-in-georgia-too-early-to-call-runoff-possible_4848945.html,2022-11-09,True,theepochtimes.com
OANN,Wall St rises as midterm election begins; Amgen hits record high,https://www.oann.com/business/wall-st-rises-as/,2022-11-08,True,oann.com
EpochTimes,"Wall Street Climbs Ahead of Election Day, Inflation Data",https://www.theepochtimes.com/wall-street-climbs-ahead-of-election-day-inflation-data_4848260.html,2022-11-08,True,theepochtimes.com
EpochTimes,Wall Street Opens Sharply Higher After October Inflation Data,https://www.theepochtimes.com/wall-street-opens-sharply-higher-after-october-inflation-data_4855159.html,2022-11-10,True,theepochtimes.com
OANN,"Wall Street ends lower after midterm election, CPI in focus",https://www.oann.com/business/wall-street-ends-lower/,2022-11-09,True,oann.com
OANN,Wall Street soars on sign of cooling inflation,https://www.oann.com/business/wall-street-soars-on/,2022-11-10,True,oann.com
powerlineus,Warning on the waterfront,https://amgreatness.com/2022/11/07/storm-warning-on-the-waterfront/,2022-11-08,True,amgreatness.com
BonginoReport,Was Crime an Overblown Election Factor Or Were Exit Polls Inaccurate?,https://justthenews.com/politics-policy/elections/crime-overblown-election-factor-or-inaccurate-exit-polls,2022-11-10,True,justthenews.com
OANN,Was the Red Wave just a myth?,https://www.oann.com/video/oan-contribution/was-the-red-wave-just-a-myth/,2022-11-09,True,oann.com
BonginoReport,"Watch Out, Putin: Ukraine Will Soon Have ‘Super’ T-72B Tanks",https://www.19fortyfive.com/2022/11/watch-out-putin-ukraine-will-soon-have-super-t-72b-tanks/,2022-11-08,True,19fortyfive.com
foxnews,Watch Stacey Abrams supporters' reactions as results stream in,https://www.foxnews.com/politics/watch-stacey-abrams-supporters-reactions-results-stream,2022-11-09,True,foxnews.com
realDailyWire,Watch the Film,https://www.dailywire.com/videos/what-is-a-woman,2022-11-08,True,dailywire.com
BonginoReport,Watch: Astros Fans Brawl at World Series Victory Parade,https://nypost.com/2022/11/08/astros-fans-fight-at-victory-parade-in-viral-video/,2022-11-09,True,nypost.com
BonginoReport,"Watch: Trump Teases ""Very Special Announcement"" at Mar-a-Lago on November 15",https://rumble.com/v1sddy0-trump-to-make-very-special-announcement-at-mar-a-lago-november-15.html?mref=22lbp&mc=56yab,2022-11-08,True,rumble.com
DRUDGE,"We Need to Intercept Next Interstellar Visitor to See If Artificial, Astronomers Say",https://www.vice.com/en/article/wxnbmz/we-need-to-intercept-our-next-interstellar-visitor-to-see-if-its-artificial-astronomers-say-in-new-study,2022-11-08,True,vice.com
dcexaminer,We cannot allow Democrats to keep getting away with this,https://www.washingtonexaminer.com/opinion/editorials/your-vote-today-is-your-one-chance-to-say-no,2022-11-08,True,washingtonexaminer.com
WashTimes,We don't need a GOP autopsy - we just need to fire the consultants,https://www.washingtontimes.com/news/2022/nov/9/we-dont-need-gop-autopsy-we-just-need-fire-consult/,2022-11-09,True,washingtontimes.com
OANN,WeWork to exit 40 locations in U.S. to cut costs,https://www.oann.com/business/wework-to-exit-40/,2022-11-10,True,oann.com
foxnews,Weakened Tropical Storm Nicole batters Florida before moving up East Coast,https://www.foxnews.com/us/weakened-tropical-storm-nicole-batters-florida-moving-east-coast,2022-11-10,True,foxnews.com
DRUDGE,Wealth Hits 2022 Low; 48% Plunge,https://www.msn.com/en-us/money/companies/musks-wealth-hits-2022-low-in-48-25-plunge-from-24340-billion-peak/ar-AA13SO1j,2022-11-08,True,msn.com
hotairblog,"Wednesday funnies: no politics, just kittens and smiles",https://hotair.com/david-strom/2022/11/09/wednesday-funnies-no-politics-just-kittens-and-smiles-n509691,2022-11-09,True,hotair.com
